personID,age,gender,raceEthnicity,education,region,householdType,householdSize
1337,30,Male,White,Master's,South,Single,1
1338,45,Male,White,Some College/Associate's,South,DINKS,2
1339,25,Female,White,Some College/Associate's,West,Roommates,4
1340,25,Female,White,Bachelor's,South,Single,1
1341,30,Female,Asian,Bachelor's,Midwest,SingleParent,3
1342,35,Male,Asian,Some College/Associate's,West,Other,2
1343,55,Male,White,High School,South,SingleParent,4
1344,50,Male,White,Some College/Associate's,South,DINKS,2
1345,50,Male,White,Master's,Midwest,SmallFamily,4
1346,35,Female,White,Bachelor's,Northeast,SingleParent,2
1347,30,Male,Asian,Bachelor's,West,SmallFamily,3
1348,35,Male,White,High School,West,SmallFamily,3
1349,70,Female,Hispanic/Latino,Some College/Associate's,South,Other,4
1350,25,Male,White,Bachelor's,Midwest,DINKS,2
1351,55,Female,Other/Multiracial,Bachelor's,South,Other,3
1352,40,Male,White,High School,West,Single,1
1353,35,Male,Hispanic/Latino,Bachelor's,Midwest,Single,1
1354,50,Male,White,Some College/Associate's,Northeast,DINKS,2
1355,35,Male,Hispanic/Latino,High School,West,SmallFamily,5
1356,55,Female,White,High School,Midwest,SmallFamily,3
1357,60,Male,White,High School,West,Single,1
1358,35,Female,Asian,Some College/Associate's,Northeast,Other,4
1359,30,Male,Black/African American,High School,West,DINKS,2
1360,40,Male,Black/African American,High School,South,SmallFamily,3
1361,60,Male,Hispanic/Latino,Bachelor's,Northeast,DINKS,2
1362,30,Female,Black/African American,High School,South,SmallFamily,5
1363,45,Male,White,High School,South,Single,1
1364,45,Male,White,Some College/Associate's,South,Single,1
1365,50,Male,White,Some College/Associate's,Northeast,SmallFamily,5
1366,25,Female,Hispanic/Latino,Bachelor's,South,Single,1
1367,45,Female,White,Some College/Associate's,Northeast,Single,1
1368,60,Female,White,Bachelor's,West,SmallFamily,3
1369,30,Male,White,Bachelor's,South,Single,1
1370,30,Male,Black/African American,High School,West,SmallFamily,4
1371,65,Male,White,High School,South,Single,1
1372,30,Female,White,Some College/Associate's,Midwest,DINKS,2
1373,55,Female,White,High School,Midwest,SmallFamily,4
1374,35,Male,White,Bachelor's,West,Single,1
1375,30,Male,White,Bachelor's,South,SingleParent,4
1376,55,Male,Hispanic/Latino,High School,Midwest,SingleParent,2
1377,35,Male,Hispanic/Latino,High School,Northeast,Single,1
1378,40,Female,Hispanic/Latino,High School,Midwest,Other,2
1379,35,Male,White,Some College/Associate's,Midwest,DINKS,2
1380,40,Male,Black/African American,Some College/Associate's,South,Single,1
1381,30,Female,White,Bachelor's,Northeast,Single,1
1382,35,Female,White,High School,South,SmallFamily,5
1383,65,Female,Black/African American,Some College/Associate's,South,DINKS,2
1384,30,Female,White,Master's,Northeast,DINKS,2
1385,45,Male,White,High School,Northeast,SmallFamily,4
1386,30,Female,Black/African American,Some College/Associate's,Midwest,SmallFamily,3
1387,50,Female,White,Master's,South,DINKS,2
1388,25,Female,Hispanic/Latino,Some College/Associate's,South,SmallFamily,5
1389,65,Male,White,Some College/Associate's,West,Other,2
1390,35,Female,Hispanic/Latino,High School,Northeast,Single,1
1391,30,Male,White,Bachelor's,South,DINKS,2
1392,25,Female,White,High School,Midwest,DINKS,2
1393,30,Female,Hispanic/Latino,Master's,South,SmallFamily,4
1394,40,Female,White,Bachelor's,Midwest,SmallFamily,3
1395,30,Female,White,Bachelor's,Northeast,DINKS,2
1396,55,Female,White,Some College/Associate's,West,SmallFamily,3
1397,35,Female,White,Some College/Associate's,South,SmallFamily,4
1398,30,Male,White,Some College/Associate's,Midwest,SmallFamily,4
1399,40,Male,White,Bachelor's,West,Single,1
1400,45,Female,Black/African American,Master's,Midwest,DINKS,2
1401,30,Female,White,Some College/Associate's,Midwest,SmallFamily,4
1402,30,Male,White,Master's,South,SmallFamily,4
1403,25,Male,White,Bachelor's,Northeast,Roommates,2
1404,50,Female,White,Some College/Associate's,South,DINKS,2
1405,45,Male,Asian,Some College/Associate's,Northeast,Single,1
1406,35,Male,White,High School,South,SmallFamily,3
1407,55,Male,Asian,High School,Midwest,SmallFamily,4
1408,50,Female,White,High School,South,SmallFamily,3
1409,40,Female,Hispanic/Latino,Some College/Associate's,South,SmallFamily,4
1410,55,Female,White,High School,South,Single,1
1411,30,Male,Black/African American,Some College/Associate's,Midwest,SmallFamily,4
1412,25,Male,White,Ph.D,West,DINKS,2
1413,30,Female,White,Some College/Associate's,Northeast,Other,4
1414,25,Male,White,Some College/Associate's,South,DINKS,2
1415,40,Male,White,High School,Midwest,SmallFamily,4
1416,60,Male,Black/African American,High School,Midwest,DINKS,2
1417,25,Male,White,Bachelor's,South,Single,1
1418,25,Male,White,Bachelor's,West,SingleParent,2
1419,35,Female,Hispanic/Latino,Bachelor's,West,SmallFamily,5
1420,60,Male,White,High School,South,Other,4
1421,30,Male,Asian,Bachelor's,South,SmallFamily,4
1422,40,Female,Hispanic/Latino,High School,Midwest,Single,1
1423,25,Female,White,High School,South,DINKS,2
1424,25,Male,Black/African American,High School,Midwest,Single,1
1425,70,Female,White,High School,Northeast,Single,1
1426,65,Male,White,High School,West,Single,1
1427,25,Female,White,High School,West,SmallFamily,5
1428,65,Female,White,Master's,South,DINKS,2
1429,45,Female,Hispanic/Latino,High School,Northeast,Single,1
1430,55,Female,Black/African American,High School,South,SmallFamily,4
1431,35,Male,White,High School,West,SmallFamily,4
1432,40,Male,White,Some College/Associate's,Northeast,SingleParent,2
1433,35,Female,Asian,High School,West,SmallFamily,4
1434,45,Female,White,Bachelor's,Midwest,SmallFamily,3
1435,25,Female,White,Master's,West,Single,1
1436,25,Female,White,High School,South,SmallFamily,3
1437,30,Male,Black/African American,Some College/Associate's,Midwest,SmallFamily,3
1438,45,Female,White,High School,South,SingleParent,2
1439,30,Female,Hispanic/Latino,Bachelor's,Midwest,Single,1
1440,45,Female,Black/African American,Some College/Associate's,South,DINKS,2
1441,65,Female,White,High School,Northeast,DINKS,2
1442,25,Female,White,High School,South,Single,1
1443,45,Female,Black/African American,Bachelor's,West,DINKS,2
1444,35,Male,White,Some College/Associate's,West,SingleParent,2
1445,55,Male,Black/African American,High School,West,DINKS,2
1446,30,Male,Asian,Bachelor's,South,Other,3
1447,45,Female,Hispanic/Latino,Some College/Associate's,West,Single,1
1448,55,Female,Hispanic/Latino,Bachelor's,South,SmallFamily,3
1449,60,Male,Black/African American,High School,West,DINKS,2
1450,45,Male,Black/African American,Bachelor's,South,DINKS,2
1451,35,Male,White,Bachelor's,West,Other,4
1452,40,Female,White,High School,South,Single,1
1453,55,Female,White,Some College/Associate's,Northeast,SingleParent,2
1454,40,Male,Hispanic/Latino,Some College/Associate's,West,SmallFamily,4
1455,25,Male,White,Master's,South,Single,1
1456,60,Male,Hispanic/Latino,High School,West,SingleParent,2
1457,45,Male,White,Bachelor's,Northeast,DINKS,2
1458,45,Male,Hispanic/Latino,Some College/Associate's,South,SmallFamily,3
1459,30,Female,White,Master's,Midwest,SmallFamily,3
1460,45,Male,Hispanic/Latino,High School,West,SingleParent,3
1461,35,Male,White,Master's,South,SmallFamily,4
1462,45,Male,White,Master's,Midwest,Single,1
1463,25,Female,White,Some College/Associate's,South,DINKS,2
1464,45,Female,Hispanic/Latino,Bachelor's,South,Single,1
1465,70,Female,White,Ph.D,Midwest,DINKS,2
1466,25,Female,White,Some College/Associate's,Midwest,Single,1
1467,65,Male,Asian,High School,Northeast,Single,1
1468,35,Female,Hispanic/Latino,Some College/Associate's,Midwest,DINKS,2
1469,55,Female,Asian,High School,Midwest,DINKS,2
1470,50,Male,White,High School,Northeast,DINKS,2
1471,40,Female,White,High School,South,SmallFamily,3
1472,50,Female,Black/African American,High School,Midwest,Single,1
1473,55,Female,White,High School,West,SmallFamily,3
1474,35,Male,Hispanic/Latino,High School,South,SmallFamily,3
1475,30,Female,White,Master's,West,SmallFamily,5
1476,45,Male,White,Bachelor's,South,SingleParent,3
1477,50,Female,White,High School,Midwest,SmallFamily,3
1478,50,Male,White,Bachelor's,West,SmallFamily,3
1479,50,Female,White,Bachelor's,Northeast,DINKS,2
1480,35,Female,White,Master's,South,Single,1
1481,50,Female,Asian,High School,West,SingleParent,4
1482,25,Female,White,High School,South,SingleParent,2
1483,40,Female,Hispanic/Latino,Master's,West,Single,1
1484,25,Female,Black/African American,Master's,Midwest,Single,1
1485,30,Female,White,Bachelor's,Midwest,SmallFamily,4
1486,35,Male,White,Bachelor's,Midwest,SmallFamily,3
1487,35,Female,Hispanic/Latino,High School,Northeast,SingleParent,3
1488,45,Female,Hispanic/Latino,Some College/Associate's,South,Single,1
1489,35,Male,Hispanic/Latino,High School,South,SmallFamily,5
1490,35,Male,Hispanic/Latino,High School,Midwest,Single,1
1491,30,Female,Asian,Bachelor's,West,SmallFamily,5
1492,35,Female,White,High School,South,Single,1
1493,30,Male,White,Some College/Associate's,West,SingleParent,3
1494,25,Female,Hispanic/Latino,Master's,West,DINKS,2
1495,40,Male,White,High School,West,SingleParent,2
1496,45,Female,Black/African American,Master's,Midwest,Single,1
1497,40,Male,White,Ph.D,West,DINKS,2
1498,35,Female,White,Some College/Associate's,South,DINKS,2
1499,35,Male,Black/African American,High School,South,SmallFamily,4
1500,55,Female,White,High School,Northeast,SmallFamily,3
1501,40,Male,White,Some College/Associate's,Northeast,SmallFamily,5
1502,35,Female,White,High School,Midwest,DINKS,2
1503,25,Female,Black/African American,Some College/Associate's,South,Single,1
1504,30,Male,White,Master's,Northeast,Single,1
1505,35,Male,Black/African American,High School,Midwest,SmallFamily,4
1506,35,Male,White,Bachelor's,Northeast,SmallFamily,4
1507,40,Female,Hispanic/Latino,High School,Midwest,SmallFamily,3
1508,40,Male,Black/African American,Some College/Associate's,South,SmallFamily,4
1509,40,Female,White,Master's,West,Single,1
1510,50,Male,White,High School,South,Single,1
1511,50,Male,White,High School,South,SmallFamily,5
1512,45,Female,Hispanic/Latino,Bachelor's,Midwest,SmallFamily,4
1513,65,Male,White,Some College/Associate's,Northeast,Single,1
1514,25,Male,Hispanic/Latino,Bachelor's,Midwest,Single,1
1515,30,Female,White,Some College/Associate's,West,Single,1
1516,25,Male,White,Some College/Associate's,South,Single,1
1517,45,Female,White,Master's,South,Single,1
1518,55,Male,White,Bachelor's,South,Single,1
1519,30,Female,White,Some College/Associate's,West,SmallFamily,3
1520,60,Female,Black/African American,Bachelor's,West,Single,1
1521,25,Female,Hispanic/Latino,Some College/Associate's,South,Single,1
1522,60,Male,White,High School,Northeast,SingleParent,2
1523,35,Male,Asian,High School,South,SmallFamily,3
1524,25,Male,Hispanic/Latino,Some College/Associate's,Northeast,Roommates,4
1525,35,Female,Asian,Some College/Associate's,West,DINKS,2
1526,30,Female,White,High School,South,SmallFamily,5
1527,30,Male,White,Some College/Associate's,Midwest,DINKS,2
1528,30,Female,White,Bachelor's,Midwest,SmallFamily,5
1529,50,Female,Hispanic/Latino,Bachelor's,West,Single,1
1530,40,Female,White,Bachelor's,West,Single,1
1531,30,Female,White,Master's,South,SingleParent,3
1532,40,Female,White,High School,Midwest,SmallFamily,4
1533,45,Male,White,Some College/Associate's,Northeast,SingleParent,3
1534,30,Female,Hispanic/Latino,Bachelor's,South,DINKS,2
1535,35,Male,White,Some College/Associate's,South,DINKS,2
1536,25,Male,White,Some College/Associate's,Northeast,Single,1
1537,30,Female,Hispanic/Latino,High School,South,SmallFamily,4
1538,45,Male,Asian,Master's,Midwest,DINKS,2
1539,30,Male,Hispanic/Latino,Some College/Associate's,West,SingleParent,3
1540,40,Female,Asian,Bachelor's,West,Single,1
1541,45,Male,Hispanic/Latino,Some College/Associate's,West,SmallFamily,4
1542,25,Female,White,Bachelor's,South,Single,1
1543,40,Male,White,Bachelor's,South,Single,1
1544,30,Female,Hispanic/Latino,Bachelor's,Midwest,SmallFamily,4
1545,65,Male,Hispanic/Latino,High School,Midwest,DINKS,2
1546,35,Female,Hispanic/Latino,Some College/Associate's,Midwest,Single,1
1547,50,Female,White,Bachelor's,Midwest,Single,1
1548,40,Male,White,Some College/Associate's,South,SmallFamily,3
1549,25,Male,White,Some College/Associate's,South,Single,1
1550,45,Female,White,High School,Midwest,DINKS,2
1551,65,Female,White,Bachelor's,West,Single,1
1552,40,Female,Black/African American,High School,South,Single,1
1553,50,Male,White,Bachelor's,South,Other,2
1554,55,Male,White,High School,South,Other,4
1555,30,Male,White,Some College/Associate's,South,SmallFamily,5
1556,30,Female,Hispanic/Latino,Bachelor's,Midwest,Other,3
1557,40,Male,White,High School,Northeast,SmallFamily,3
1558,35,Female,White,Some College/Associate's,Northeast,Single,1
1559,55,Female,White,Bachelor's,Northeast,Single,1
1560,60,Female,White,Bachelor's,Northeast,SingleParent,4
1561,35,Male,Asian,High School,West,SmallFamily,4
1562,30,Male,Asian,Master's,South,SingleParent,2
1563,50,Male,White,Bachelor's,Midwest,SingleParent,3
1564,30,Male,White,Master's,South,SmallFamily,4
1565,55,Male,Hispanic/Latino,Some College/Associate's,South,Single,1
1566,35,Female,White,Some College/Associate's,South,Single,1
1567,45,Female,White,Master's,West,Single,1
1568,25,Male,White,Master's,South,Single,1
1569,45,Male,Asian,Some College/Associate's,South,DINKS,2
1570,35,Female,White,High School,West,Single,1
1571,40,Female,White,Some College/Associate's,Northeast,Single,1
1572,30,Female,Hispanic/Latino,Some College/Associate's,West,SmallFamily,4
1573,50,Female,White,High School,Northeast,DINKS,2
1574,55,Male,White,High School,South,DINKS,2
1575,30,Female,Asian,Master's,South,SmallFamily,5
1576,25,Male,White,High School,West,DINKS,2
1577,25,Female,Hispanic/Latino,Bachelor's,West,Roommates,2
1578,45,Male,White,High School,Midwest,Single,1
1579,40,Female,White,High School,Midwest,Single,1
1580,40,Male,White,High School,Midwest,SingleParent,2
1581,30,Male,White,Some College/Associate's,Northeast,SmallFamily,3
1582,35,Male,White,Bachelor's,West,SmallFamily,3
1583,40,Female,Black/African American,Master's,South,DINKS,2
1584,35,Female,White,High School,West,SingleParent,2
1585,70,Female,White,Some College/Associate's,South,Other,2
1586,25,Female,White,Some College/Associate's,South,DINKS,2
1587,45,Male,Hispanic/Latino,Bachelor's,South,Single,1
1588,35,Female,White,Bachelor's,West,SingleParent,2
1589,35,Male,White,Some College/Associate's,South,SmallFamily,3
1590,45,Female,White,Bachelor's,South,SmallFamily,3
1591,45,Female,White,Bachelor's,Midwest,Single,1
1592,70,Female,White,High School,West,DINKS,2
1593,25,Female,Black/African American,Some College/Associate's,Midwest,Single,1
1594,25,Male,White,Master's,Midwest,Single,1
1595,50,Male,White,Bachelor's,South,DINKS,2
1596,40,Female,White,Some College/Associate's,South,DINKS,2
1597,30,Female,Black/African American,Bachelor's,South,SmallFamily,3
1598,25,Male,White,Some College/Associate's,Northeast,DINKS,2
1599,25,Male,White,Bachelor's,Midwest,Single,1
1600,55,Male,White,Some College/Associate's,South,SmallFamily,4
1601,30,Female,White,Some College/Associate's,South,SingleParent,3
1602,30,Female,White,Bachelor's,Northeast,Single,1
1603,30,Male,White,Master's,West,SmallFamily,3
1604,35,Male,White,High School,Midwest,DINKS,2
1605,25,Female,White,Some College/Associate's,South,DINKS,2
1606,40,Male,White,Some College/Associate's,South,DINKS,2
1607,25,Male,White,Bachelor's,Midwest,Single,1
1608,50,Female,White,High School,Midwest,Single,1
1609,30,Female,Hispanic/Latino,Bachelor's,Midwest,Other,3
1610,40,Female,Asian,Bachelor's,West,SmallFamily,5
1611,55,Female,Asian,High School,West,DINKS,2
1612,45,Male,Black/African American,Master's,Midwest,DINKS,2
1613,40,Female,Hispanic/Latino,Ph.D,South,SmallFamily,5
1614,30,Male,Hispanic/Latino,High School,South,SmallFamily,3
1615,30,Male,White,High School,Northeast,SmallFamily,4
1616,45,Female,Hispanic/Latino,Master's,South,DINKS,2
1617,70,Female,White,Master's,West,Single,1
1618,45,Male,White,High School,Midwest,Single,1
1619,40,Male,Hispanic/Latino,High School,Northeast,SmallFamily,3
1620,50,Male,White,High School,West,SmallFamily,3
1621,35,Female,White,Ph.D,West,Single,1
1622,25,Female,Asian,High School,Northeast,Single,1
1623,40,Male,White,Some College/Associate's,Midwest,DINKS,2
1624,65,Male,White,Bachelor's,Midwest,Other,2
1625,30,Female,Black/African American,High School,West,SingleParent,2
1626,45,Male,Hispanic/Latino,Some College/Associate's,South,DINKS,2
1627,30,Female,White,Some College/Associate's,West,SingleParent,3
1628,40,Male,White,Bachelor's,Northeast,SmallFamily,4
1629,25,Male,White,Some College/Associate's,Northeast,Roommates,3
1630,35,Female,Black/African American,Bachelor's,South,DINKS,2
1631,50,Male,White,Bachelor's,West,Single,1
