personID,entertainment,hobbies,travel,gifts,donations
3079,89.99,0.0,36.06,30.04,0.0
3080,45.36,107.46,238.67,42.81,203.67
3081,119.06,0.0,72.74,94.01,0.0
3082,40.8,0.0,56.21,119.65,0.0
3083,186.11,72.4,56.85,52.18,31.0
3084,102.68,0.0,130.91,80.34,0.0
3085,139.15,104.8,173.09,131.52,0.0
3086,113.6,0.0,30.19,52.85,0.0
3087,219.76,52.8,234.82,118.38,108.34
3088,101.16,70.71,26.66,118.94,0.0
3089,208.98,101.71,731.61,42.04,0.0
3090,157.95,0.0,41.61,59.64,0.0
3091,64.84,24.51,31.51,36.36,0.0
3092,25.58,59.95,31.81,142.42,0.0
3093,132.21,0.0,120.18,111.77,55.07
3094,88.98,0.0,398.58,145.12,0.0
3095,117.92,112.59,156.65,94.1,0.0
3096,113.76,86.35,130.11,106.31,0.0
3097,37.48,0.0,45.09,85.68,0.0
3098,115.93,110.11,78.89,102.96,0.0
3099,167.63,33.75,3.83,128.61,0.0
3100,126.04,0.0,5.62,108.5,0.0
3101,191.36,253.15,385.8,145.26,93.3
3102,48.77,0.0,55.88,129.62,0.0
3103,62.75,117.87,304.42,85.6,265.96
3104,121.53,0.0,43.34,56.24,0.0
3105,56.6,0.0,125.34,126.89,0.0
3106,111.55,21.27,12.88,143.65,0.0
3107,125.59,0.0,38.6,100.31,0.0
3108,132.56,0.0,192.77,45.01,32.22
3109,65.75,0.0,7.06,118.87,0.0
3110,104.36,80.85,36.58,146.9,0.0
3111,99.67,0.0,37.45,49.76,0.0
3112,182.18,0.0,31.3,122.08,0.0
3113,187.72,181.38,226.17,61.38,83.61
3114,121.53,21.11,5.89,43.33,0.0
3115,153.89,0.0,1.75,122.73,0.0
3116,29.73,0.0,160.1,94.32,0.0
3117,97.41,64.64,30.9,104.09,0.0
3118,57.2,106.31,97.05,31.06,0.0
3119,101.26,0.0,11.96,87.42,0.0
3120,112.29,0.0,277.56,113.6,0.0
3121,79.98,48.23,0.55,108.13,0.0
3122,159.92,35.01,125.98,53.12,0.0
3123,158.91,26.08,268.08,62.74,138.95
3124,40.0,0.0,102.12,45.58,0.0
3125,145.89,0.0,88.32,128.95,0.0
3126,180.71,2.09,410.48,72.58,0.0
3127,149.26,3.73,94.23,48.78,56.84
3128,70.21,127.39,107.76,58.31,44.34
3129,77.6,27.7,129.45,50.29,0.0
3130,23.65,132.71,181.82,119.69,65.92
3131,113.93,18.57,154.74,121.96,161.96
3132,56.57,46.22,60.8,87.15,0.0
3133,49.53,122.7,180.66,95.21,0.0
3134,82.52,28.56,144.21,43.6,0.0
3135,129.41,40.33,54.37,148.67,0.0
3136,60.67,113.86,160.21,121.7,0.0
3137,30.0,18.48,35.59,109.78,0.0
3138,71.32,124.77,253.75,78.15,0.0
3139,45.22,39.4,174.66,83.07,0.0
3140,94.52,0.0,109.43,61.69,0.0
3141,89.53,0.0,7.0,65.71,0.0
3142,70.49,53.8,11.83,127.3,0.0
3143,160.39,132.87,207.47,77.44,0.0
3144,116.59,20.49,169.14,80.9,0.0
3145,184.59,28.19,153.6,56.2,0.0
3146,80.17,0.0,164.54,131.94,0.0
3147,77.96,0.0,339.66,86.37,0.0
3148,58.52,94.25,187.82,139.47,0.0
3149,185.52,80.47,397.91,119.18,267.49
3150,121.08,66.42,25.97,47.78,0.0
3151,187.64,174.16,613.39,119.87,83.0
3152,102.55,66.03,22.06,147.0,0.0
3153,72.88,82.68,9.01,101.04,0.0
3154,44.6,3.09,21.29,46.44,0.0
3155,100.79,101.34,75.56,72.59,0.0
3156,89.28,90.37,148.95,46.88,0.0
3157,28.37,14.28,45.87,124.11,0.0
3158,80.57,0.0,14.82,66.27,0.0
3159,41.63,227.85,251.55,105.73,29.27
3160,144.61,22.54,94.38,108.93,0.0
3161,52.12,31.42,80.96,138.71,0.0
3162,147.45,80.62,85.33,54.49,0.0
3163,123.17,0.0,170.33,105.54,0.0
3164,55.64,131.21,199.86,122.03,0.0
3165,81.22,43.14,451.19,69.82,201.64
3166,41.85,2.48,13.88,41.49,0.0
3167,40.1,45.77,38.5,53.2,0.0
3168,139.46,32.79,30.84,138.27,0.0
3169,40.51,0.0,184.55,145.07,0.0
3170,91.92,81.92,44.24,102.18,0.0
3171,117.96,0.0,147.29,95.55,0.0
3172,181.4,0.0,0.24,136.64,0.0
3173,174.79,0.0,113.45,126.95,58.73
3174,70.58,0.0,38.97,108.28,0.0
3175,198.61,0.0,9.31,142.02,0.0
3176,197.78,24.27,21.13,144.67,0.0
3177,146.46,0.0,614.69,118.51,69.41
3178,55.28,88.48,70.78,142.08,0.0
3179,62.68,68.12,26.82,76.0,0.0
3180,94.02,0.0,360.83,145.71,250.67
3181,84.66,12.45,184.41,48.7,0.0
3182,122.77,11.67,27.29,129.08,0.0
3183,178.07,21.06,69.5,35.36,0.0
3184,118.46,0.0,37.6,126.23,0.0
3185,140.5,0.0,305.05,73.28,90.71
3186,141.75,0.0,30.57,85.9,0.0
3187,68.21,0.0,183.73,53.09,47.62
3188,186.32,127.01,289.59,96.04,217.47
3189,48.65,0.0,196.51,57.31,0.0
3190,109.67,0.0,13.44,127.26,0.0
3191,76.04,0.0,127.18,123.85,0.0
3192,41.27,1.95,36.39,110.72,0.0
3193,65.21,49.69,22.79,54.32,0.0
3194,183.98,0.0,385.26,48.28,275.08
3195,68.29,0.0,17.55,58.34,0.0
3196,171.47,388.54,573.24,69.47,171.2
3197,50.16,0.0,68.55,72.15,0.0
3198,84.61,0.0,549.78,54.27,33.0
3199,162.93,17.58,8.44,131.82,0.0
3200,57.61,0.0,36.56,62.82,0.0
3201,83.86,34.52,167.07,39.49,89.66
3202,140.93,53.66,17.77,45.38,0.0
3203,159.3,61.79,87.1,93.81,0.0
3204,26.78,0.0,66.32,34.22,0.0
3205,40.59,104.63,110.49,98.48,0.0
3206,64.91,66.9,92.63,98.85,0.0
3207,87.92,0.0,453.21,115.67,278.97
3208,111.42,35.99,49.33,73.94,0.0
3209,91.72,0.0,22.54,90.89,0.0
3210,113.93,64.7,109.11,33.98,0.0
3211,281.63,138.2,187.13,124.19,84.5
3212,81.21,28.01,0.33,83.92,0.0
3213,199.84,0.0,46.02,81.13,0.0
3214,90.94,0.0,69.19,95.99,0.0
3215,127.81,108.12,383.88,103.66,45.05
3216,162.59,125.06,136.88,129.15,0.0
3217,224.92,0.0,220.33,139.04,132.98
3218,118.05,0.0,3.59,136.71,0.0
3219,122.01,83.58,127.77,84.0,0.0
3220,141.47,20.47,47.06,121.55,0.0
3221,56.44,240.43,313.53,101.29,260.14
3222,271.58,0.0,169.81,128.73,132.34
3223,176.25,0.0,780.57,47.95,245.62
3224,127.93,66.8,11.49,40.39,0.0
3225,55.44,0.0,20.08,136.86,0.0
3226,32.62,0.0,133.76,141.77,89.48
3227,233.05,161.85,164.35,80.87,230.28
3228,78.8,101.25,164.26,48.45,0.0
3229,102.2,0.0,10.95,129.58,0.0
3230,61.17,48.48,49.57,118.42,0.0
3231,117.26,0.0,69.78,132.67,76.89
3232,48.67,75.99,133.42,98.72,0.0
3233,162.02,127.74,714.1,146.94,217.76
3234,83.73,9.36,20.01,98.76,0.0
3235,104.38,5.45,168.82,54.9,0.0
3236,128.07,55.74,161.45,84.28,0.0
3237,81.13,58.61,170.78,78.39,0.0
3238,27.54,12.56,35.22,71.75,0.0
3239,133.75,0.0,313.27,112.34,67.85
3240,91.35,17.77,24.46,120.39,0.0
3241,46.72,89.95,10.36,98.96,0.0
3242,83.34,0.0,17.27,130.1,0.0
3243,148.76,62.77,12.19,130.5,0.0
3244,74.49,0.0,36.46,111.64,0.0
3245,112.89,0.0,24.34,72.92,0.0
3246,115.5,177.86,240.43,146.06,123.8
3247,136.52,0.0,36.42,76.87,0.0
3248,72.85,0.0,143.39,43.51,38.67
3249,51.8,199.37,282.45,109.37,0.0
3250,102.51,0.0,52.58,121.98,0.0
3251,154.39,109.02,375.02,142.11,0.0
3252,92.93,0.0,149.5,46.71,0.0
3253,78.73,0.0,17.91,44.88,0.0
3254,97.73,48.34,49.46,115.38,0.0
3255,275.18,0.0,237.93,108.86,0.0
3256,140.56,0.0,33.54,78.48,0.0
3257,132.36,87.94,64.93,97.93,0.0
3258,120.85,80.9,175.1,41.1,0.0
3259,31.88,0.0,156.82,83.67,0.0
3260,31.61,60.94,9.89,113.42,0.0
3261,165.46,0.0,150.74,112.54,0.0
3262,77.78,0.0,374.06,77.07,218.09
3263,199.57,0.0,399.39,127.18,75.5
3264,142.3,0.0,168.52,104.64,46.71
3265,79.69,203.73,270.95,123.32,0.0
3266,69.85,24.52,47.39,126.74,0.0
3267,107.83,2.62,32.66,86.64,0.0
3268,134.49,0.0,99.51,73.52,0.0
3269,98.83,44.49,32.24,96.19,0.0
3270,86.2,103.49,159.86,77.49,0.0
3271,116.54,27.73,122.6,61.63,0.0
3272,113.9,1.8,15.76,121.05,0.0
3273,211.33,0.0,792.82,94.36,0.0
3274,149.81,0.0,23.64,52.54,0.0
3275,59.78,0.0,77.95,38.87,0.0
3276,61.28,0.0,161.1,84.49,0.0
3277,77.08,20.45,97.87,125.78,81.3
3278,30.03,0.0,79.36,51.14,70.59
3279,82.61,60.82,29.82,90.4,0.0
3280,134.23,90.11,86.57,105.15,92.7
3281,113.79,0.0,114.09,131.61,0.0
3282,58.54,48.12,142.83,36.76,0.0
3283,37.01,0.0,613.41,72.44,104.15
3284,43.42,128.25,92.73,122.84,0.0
3285,138.0,0.0,27.66,128.67,0.0
3286,145.45,67.16,14.02,104.3,0.0
3287,138.4,0.0,34.02,92.48,0.0
3288,79.22,29.58,22.3,90.09,0.0
3289,24.5,58.71,68.23,142.21,0.0
3290,94.26,30.23,12.15,140.94,0.0
3291,248.27,60.73,356.65,139.0,166.44
3292,51.44,0.0,25.35,137.64,0.0
3293,121.89,34.56,4.87,129.4,0.0
3294,153.0,0.0,225.31,76.77,0.0
3295,71.3,0.0,130.8,101.35,0.0
3296,77.83,27.08,156.16,102.84,0.0
3297,100.09,0.0,499.41,129.84,297.24
3298,169.6,39.69,36.39,81.28,0.0
3299,75.55,0.0,133.83,148.66,0.0
3300,72.39,56.78,170.72,37.66,0.0
3301,160.03,57.16,332.2,38.21,0.0
3302,53.76,0.0,120.22,34.89,0.0
3303,56.22,62.4,33.39,106.82,0.0
3304,131.33,0.0,365.34,55.64,0.0
3305,121.76,81.48,199.36,87.58,0.0
3306,92.77,0.0,52.14,59.88,0.0
3307,157.91,213.3,383.79,39.12,0.0
3308,170.1,0.0,42.34,36.72,0.0
3309,213.69,0.0,217.05,109.18,215.28
3310,118.39,54.53,11.93,91.62,0.0
3311,183.61,2.24,515.6,131.29,0.0
3312,139.45,89.26,188.83,48.57,0.0
3313,97.76,93.2,195.55,124.04,32.03
3314,133.25,0.34,13.57,122.01,0.0
3315,277.54,0.0,359.2,30.45,38.31
3316,103.35,70.84,39.33,146.13,0.0
3317,113.67,0.0,31.66,84.92,0.0
3318,85.56,0.0,37.69,111.24,0.0
3319,49.5,0.0,219.12,117.4,192.22
3320,35.52,101.0,149.08,90.61,0.0
3321,40.01,101.81,136.23,38.7,0.0
3322,141.33,14.36,40.82,52.56,0.0
3323,96.26,190.31,309.75,106.06,69.77
3324,66.68,103.37,55.15,85.43,0.0
3325,71.83,24.32,128.98,42.06,0.0
3326,70.43,54.65,41.17,101.38,0.0
3327,142.49,119.95,133.19,86.46,92.3
3328,74.64,0.0,18.03,126.99,0.0
3329,126.02,26.46,34.68,65.93,0.0
3330,160.5,0.0,610.78,119.71,88.05
3331,221.69,165.53,158.26,130.77,228.87
3332,118.31,89.3,87.93,30.17,0.0
3333,139.92,0.0,7.07,32.4,0.0
3334,143.65,75.85,346.06,98.51,192.46
3335,73.28,0.0,22.47,45.68,0.0
3336,177.65,196.51,321.94,90.88,295.01
3337,27.57,0.0,38.5,97.93,0.0
3338,115.94,42.89,160.85,33.88,0.0
3339,35.7,53.19,110.5,78.88,0.0
3340,196.63,0.0,150.19,114.68,0.0
3341,68.59,0.0,2.53,50.93,0.0
3342,124.17,79.98,88.98,118.96,0.0
3343,98.76,42.51,47.09,109.84,0.0
3344,70.16,0.0,52.46,49.91,0.0
3345,216.98,0.0,509.82,146.14,83.5
3346,86.9,55.68,66.33,91.12,0.0
3347,123.86,30.34,137.63,41.04,0.0
3348,142.74,170.86,174.56,69.82,74.82
3349,154.57,57.46,195.15,96.92,66.62
3350,149.46,0.0,19.01,58.33,0.0
3351,151.92,114.79,97.37,101.52,0.0
3352,143.8,0.0,99.59,110.37,65.02
3353,29.73,52.55,36.23,50.95,0.0
3354,92.7,77.52,66.07,67.47,76.3
3355,138.9,0.0,127.97,66.67,0.0
3356,158.15,0.0,5.69,36.27,0.0
3357,35.95,129.37,179.41,145.55,0.0
3358,50.8,0.0,135.83,83.2,0.0
3359,22.93,40.03,29.43,99.25,0.0
3360,136.3,27.28,355.84,50.76,241.58
3361,198.92,133.51,226.29,34.43,0.0
3362,221.41,0.0,375.52,103.46,0.0
3363,141.09,344.39,374.03,121.22,109.25
3364,77.32,0.0,697.84,105.0,0.0
3365,27.88,62.43,18.74,95.29,0.0
3366,101.13,0.0,64.57,128.44,71.67
3367,129.4,0.0,295.27,80.38,54.12
3368,197.07,0.0,154.18,50.22,0.0
3369,165.31,182.19,354.22,40.45,0.0
3370,65.5,0.0,60.36,126.58,0.0
3371,131.99,0.0,51.3,145.68,0.0
3372,66.35,0.0,191.01,94.5,293.36
3373,128.14,0.0,105.75,81.95,63.59
3374,136.44,35.32,126.54,148.31,0.0
3375,87.28,0.0,301.69,49.18,0.0
3376,58.51,0.0,86.04,108.74,0.0
3377,34.98,0.0,15.44,34.31,0.0
3378,275.45,125.99,459.25,56.87,89.37
3379,251.56,0.0,269.7,42.88,117.08
3380,80.31,0.0,64.37,98.85,0.0
3381,134.96,13.73,341.2,76.54,0.0
3382,45.39,86.76,109.25,70.33,0.0
3383,163.38,6.86,14.76,90.66,0.0
3384,100.56,0.0,162.93,54.53,112.45
3385,124.61,0.0,120.18,104.14,49.16
3386,21.39,0.0,46.2,59.23,0.0
3387,108.03,44.36,18.9,141.73,0.0
3388,111.81,220.75,708.95,107.31,85.6
3389,63.74,0.0,108.11,116.89,0.0
3390,93.15,99.68,754.98,95.96,195.56
3391,153.64,174.45,225.05,64.16,44.99
3392,21.52,0.0,90.49,136.02,26.25
3393,32.11,0.0,170.81,38.23,0.0
3394,167.67,0.0,127.44,104.72,77.67
3395,62.22,87.22,37.67,47.97,0.0
3396,43.13,14.06,46.64,47.61,0.0
3397,59.03,38.54,76.71,45.41,0.0
3398,72.35,12.45,102.54,103.81,0.0
3399,244.1,0.0,220.88,144.08,91.99
3400,90.69,144.22,102.0,96.6,0.0
3401,192.46,30.29,5.9,92.16,0.0
3402,117.98,80.16,12.65,121.61,0.0
3403,61.25,129.54,115.47,35.98,0.0
3404,140.85,0.0,5.97,113.3,0.0
3405,113.77,14.36,372.51,95.53,0.0
3406,118.4,74.54,41.74,114.18,0.0
3407,59.69,70.19,25.58,118.81,0.0
3408,20.62,23.77,58.94,36.8,0.0
3409,56.35,0.0,79.4,121.92,0.0
3410,182.9,6.2,40.87,41.82,0.0
3411,49.97,182.64,324.38,121.2,0.0
3412,105.94,0.0,173.94,130.97,0.0
3413,107.45,0.0,2.26,111.81,0.0
3414,44.21,0.0,15.05,72.01,0.0
3415,140.33,235.29,212.18,57.33,0.0
3416,78.1,62.65,634.14,114.22,60.16
3417,190.88,20.49,193.26,145.86,0.0
3418,81.71,0.0,3.3,137.11,0.0
3419,96.38,52.34,164.46,65.95,0.0
3420,98.16,116.08,137.9,78.19,0.0
3421,40.96,0.15,19.75,113.51,0.0
3422,138.11,94.43,115.4,53.81,0.0
3423,78.32,0.0,117.22,68.84,0.0
3424,186.49,4.91,19.99,79.76,0.0
3425,28.95,115.97,82.97,38.97,67.37
3426,72.86,0.0,180.9,98.36,0.0
3427,141.96,23.31,3.16,143.81,0.0
3428,194.95,0.0,258.22,128.08,176.54
3429,65.36,52.66,115.55,89.7,0.0
3430,106.41,0.0,212.37,116.36,176.54
3431,34.51,0.0,39.51,148.8,0.0
3432,33.75,0.0,22.11,77.6,0.0
3433,209.21,0.0,418.36,31.75,0.0
3434,107.05,10.45,148.11,107.19,0.0
3435,50.7,188.86,189.38,146.18,240.45
3436,46.89,0.0,97.7,38.68,0.0
3437,142.61,27.54,48.72,87.79,0.0
3438,75.05,112.24,182.42,103.81,0.0
3439,74.97,99.89,150.69,50.65,0.0
3440,32.83,0.0,88.08,57.98,94.67
3441,78.23,64.32,152.11,53.91,0.0
3442,76.29,0.0,105.6,125.49,0.0
3443,267.01,164.34,196.48,58.33,33.31
3444,38.39,52.19,12.26,66.86,0.0
3445,34.25,21.64,12.6,77.93,0.0
3446,169.25,0.0,214.97,33.89,0.0
3447,34.09,29.07,82.23,85.27,0.0
3448,123.95,0.0,761.14,141.69,0.0
3449,148.24,0.0,125.37,68.7,0.0
3450,148.3,128.73,221.18,59.14,0.0
3451,101.68,0.0,159.63,114.64,52.28
3452,129.52,0.0,799.32,65.94,0.0
3453,205.01,208.22,152.84,75.72,198.11
3454,35.86,161.14,151.7,133.47,20.44
3455,67.13,42.28,144.5,82.34,0.0
3456,112.98,59.83,141.13,41.09,37.46
3457,32.3,41.33,14.71,149.61,0.0
3458,102.98,0.0,83.77,42.35,80.6
3459,103.62,0.0,23.97,56.89,0.0
3460,102.17,0.0,176.8,90.38,83.87
3461,172.6,0.0,138.44,54.05,23.04
3462,116.01,75.87,60.54,93.43,0.0
3463,159.8,22.96,648.32,71.51,0.0
3464,49.11,93.72,670.17,46.16,0.0
3465,161.33,67.54,24.78,47.09,0.0
3466,36.29,77.13,184.66,85.99,0.0
3467,134.07,96.62,79.95,99.26,0.0
3468,106.84,36.74,163.01,40.17,0.0
3469,67.45,24.35,246.38,117.53,0.0
3470,227.06,72.59,301.98,88.05,0.0
3471,83.44,0.0,94.74,91.3,0.0
3472,141.87,107.72,289.86,40.79,208.33
3473,176.78,241.48,412.18,110.86,186.58
3474,40.32,0.0,9.99,71.46,0.0
3475,24.8,25.31,109.05,104.72,0.0
3476,137.59,0.0,121.91,115.93,0.0
3477,70.91,0.0,38.85,90.93,0.0
3478,70.45,52.88,47.22,120.72,0.0
3479,111.9,0.0,1.7,62.7,0.0
3480,102.11,95.86,121.08,59.11,0.0
3481,158.1,43.99,90.1,87.66,0.0
3482,101.01,76.51,525.25,87.67,230.56
3483,179.54,0.0,241.13,58.61,0.0
3484,37.47,20.08,16.21,115.83,0.0
3485,124.09,0.0,175.79,102.27,0.0
3486,84.41,6.21,376.62,81.72,146.48
3487,138.22,14.98,45.43,135.62,0.0
3488,267.8,221.61,479.09,89.99,0.0
3489,161.27,59.45,82.42,37.18,0.0
3490,146.55,28.6,40.9,81.65,0.0
3491,131.08,38.65,35.88,88.25,0.0
3492,67.98,69.36,41.2,98.93,0.0
3493,61.88,0.0,193.95,31.0,0.0
3494,79.29,44.15,3.29,74.1,0.0
3495,92.67,7.79,110.64,83.3,0.0
3496,93.13,0.0,46.49,144.89,0.0
3497,28.01,0.0,178.76,113.84,0.0
3498,68.84,4.43,70.14,107.43,0.0
3499,98.25,0.0,136.2,82.32,0.0
3500,119.41,114.14,198.91,40.17,0.0
