personID,clothing,personalCare,householdSupplies,childcare,petExpenses
3056,45.5,111.86,158.86,0.0,0.0
3057,87.35,165.89,110.09,1624.62,0.0
3058,90.64,75.89,98.73,0.0,149.77
3059,88.8,53.58,114.96,0.0,143.65
3060,39.64,45.49,119.65,0.0,71.89
3061,49.92,63.06,78.21,0.0,0.0
3062,87.13,65.73,124.44,0.0,0.0
3063,101.18,142.86,191.07,0.0,0.0
3064,65.31,106.08,69.81,883.61,0.0
3065,53.54,291.34,155.14,0.0,78.8
3066,147.29,422.5,185.54,1234.62,0.0
3067,103.39,142.65,84.06,0.0,0.0
3068,82.13,56.83,111.57,0.0,94.41
3069,131.55,183.17,97.49,874.61,69.27
3070,266.59,121.95,57.16,0.0,0.0
3071,171.29,313.09,172.94,1060.51,135.78
3072,310.74,84.69,54.41,0.0,0.0
3073,70.35,38.85,91.38,0.0,143.39
3074,146.41,124.34,119.56,830.33,0.0
3075,235.82,236.67,185.87,0.0,0.0
3076,63.18,137.57,79.45,1025.2,0.0
3077,47.81,209.88,144.08,851.69,0.0
3078,93.39,129.06,143.98,0.0,0.0
3079,47.06,144.08,87.22,0.0,0.0
3080,104.26,176.9,146.09,1565.85,69.13
3081,151.3,206.88,186.77,0.0,68.41
3082,191.57,53.14,49.43,0.0,0.0
3083,81.83,113.06,108.4,0.0,62.83
3084,123.42,81.03,151.75,0.0,0.0
3085,147.81,99.19,76.48,0.0,135.43
3086,39.42,120.27,124.82,0.0,0.0
3087,209.21,108.12,119.32,0.0,0.0
3088,49.41,69.85,114.14,0.0,52.49
3089,338.29,221.45,157.28,1395.54,171.96
3090,60.35,161.3,140.47,1249.3,0.0
3091,53.12,243.03,182.84,1042.13,0.0
3092,64.19,135.21,81.69,0.0,74.88
3093,131.1,164.39,197.8,1313.13,0.0
3094,151.17,238.34,203.34,0.0,108.06
3095,140.71,52.31,69.87,0.0,0.0
3096,158.87,68.9,143.05,0.0,105.73
3097,44.96,81.93,144.0,0.0,55.93
3098,153.1,109.58,67.22,0.0,51.6
3099,100.9,150.53,113.5,0.0,0.0
3100,57.17,66.45,56.84,0.0,111.33
3101,175.96,250.35,121.89,0.0,0.0
3102,152.56,141.57,133.05,0.0,0.0
3103,384.54,340.08,124.27,0.0,162.28
3104,88.22,262.9,94.97,0.0,0.0
3105,104.27,211.15,209.9,0.0,119.17
3106,63.14,222.09,93.99,1131.27,0.0
3107,45.36,67.19,141.38,0.0,63.15
3108,104.56,40.01,112.28,0.0,65.56
3109,60.17,97.18,71.39,0.0,91.04
3110,75.02,217.22,193.14,851.41,58.7
3111,37.56,92.17,154.31,0.0,0.0
3112,79.15,225.43,103.88,872.92,0.0
3113,224.69,136.41,121.21,0.0,0.0
3114,72.43,107.82,155.07,0.0,0.0
3115,103.97,353.24,203.61,0.0,0.0
3116,90.46,38.45,67.83,0.0,0.0
3117,63.14,102.74,66.85,0.0,61.63
3118,172.04,120.03,121.15,0.0,0.0
3119,43.82,237.27,141.37,1399.39,0.0
3120,198.29,463.76,235.03,0.0,0.0
3121,70.91,317.45,148.95,819.28,0.0
3122,145.18,235.64,92.71,0.0,147.34
3123,265.19,98.59,98.5,0.0,100.38
3124,127.51,209.12,87.74,802.52,0.0
3125,162.19,121.57,108.87,0.0,0.0
3126,230.38,83.28,142.95,0.0,80.01
3127,191.77,122.37,134.06,0.0,0.0
3128,175.17,209.44,112.99,0.0,0.0
3129,102.43,64.13,157.42,0.0,0.0
3130,90.8,81.92,89.38,0.0,0.0
3131,130.7,348.55,145.29,0.0,162.72
3132,123.27,200.6,190.26,1052.88,0.0
3133,84.3,200.97,172.4,0.0,0.0
3134,87.46,167.58,88.15,0.0,0.0
3135,77.74,47.07,133.48,0.0,132.54
3136,89.42,182.13,162.28,1761.24,0.0
3137,33.06,67.49,166.62,0.0,133.54
3138,331.9,165.42,157.55,0.0,0.0
3139,67.94,123.95,123.41,0.0,116.96
3140,124.62,34.14,121.49,0.0,0.0
3141,76.77,80.88,140.39,0.0,0.0
3142,70.86,97.91,60.25,0.0,63.94
3143,256.98,41.72,98.46,0.0,0.0
3144,144.92,36.63,89.68,0.0,0.0
3145,207.71,60.72,71.53,0.0,0.0
3146,83.76,81.94,62.03,0.0,0.0
3147,104.29,42.25,107.32,0.0,0.0
3148,99.04,65.12,103.39,0.0,76.19
3149,169.95,66.14,50.13,0.0,106.61
3150,72.74,145.39,213.5,0.0,120.09
3151,335.9,335.84,239.25,0.0,136.36
3152,86.72,213.57,204.09,1458.7,0.0
3153,45.1,103.58,90.62,0.0,0.0
3154,62.39,88.85,132.79,0.0,0.0
3155,88.06,192.36,208.22,0.0,0.0
3156,103.8,171.09,94.6,779.78,0.0
3157,102.11,55.36,94.49,0.0,0.0
3158,45.07,117.62,138.62,0.0,0.0
3159,300.49,81.41,76.62,0.0,0.0
3160,186.59,49.63,57.4,0.0,0.0
3161,64.6,144.15,151.24,1207.01,0.0
3162,150.67,142.23,102.01,0.0,94.4
3163,113.19,91.39,106.57,0.0,0.0
3164,113.36,93.71,148.7,0.0,0.0
3165,201.65,190.93,115.96,0.0,176.53
3166,66.08,82.05,121.37,1504.89,119.68
3167,94.17,109.32,154.41,917.56,0.0
3168,58.88,136.56,128.22,0.0,0.0
3169,76.12,124.66,157.69,0.0,66.73
3170,77.59,140.13,164.69,996.66,0.0
3171,174.97,49.65,84.88,0.0,87.61
3172,99.7,194.55,78.22,1188.77,0.0
3173,93.09,351.56,141.64,0.0,0.0
3174,95.93,111.38,123.94,0.0,111.5
3175,72.04,116.79,67.68,1008.54,0.0
3176,52.63,43.73,125.53,0.0,0.0
3177,235.39,161.68,155.46,0.0,0.0
3178,98.12,41.9,51.01,0.0,0.0
3179,78.03,108.68,118.27,0.0,0.0
3180,287.63,65.7,138.56,0.0,0.0
3181,132.51,39.55,93.24,0.0,93.71
3182,48.17,163.43,197.92,0.0,131.9
3183,63.11,132.97,89.06,1205.32,0.0
3184,45.76,99.8,74.82,917.12,0.0
3185,235.0,91.05,151.13,0.0,0.0
3186,94.97,160.32,124.5,1192.75,0.0
3187,85.12,162.9,120.43,0.0,132.38
3188,244.32,100.36,117.6,0.0,169.84
3189,128.74,259.76,177.42,0.0,0.0
3190,34.32,91.54,110.31,0.0,120.8
3191,88.34,125.85,95.02,0.0,0.0
3192,50.11,206.73,179.28,0.0,78.4
3193,65.37,85.06,125.68,0.0,54.04
3194,349.11,242.27,142.96,0.0,0.0
3195,33.43,162.51,157.55,0.0,57.63
3196,203.18,234.16,109.2,0.0,0.0
3197,140.68,69.44,162.94,0.0,0.0
3198,297.94,311.1,208.74,0.0,0.0
3199,61.19,199.95,154.63,0.0,0.0
3200,79.07,244.49,129.15,927.63,0.0
3201,89.62,77.69,87.77,0.0,0.0
3202,37.79,94.08,164.19,0.0,0.0
3203,60.05,129.3,126.87,1293.12,112.36
3204,165.52,102.08,94.05,1383.07,139.52
3205,130.92,347.47,231.3,786.09,0.0
3206,176.92,101.72,86.23,0.0,0.0
3207,339.03,398.82,126.04,1248.79,178.72
3208,41.35,140.13,101.13,0.0,143.39
3209,56.21,171.85,208.31,836.46,0.0
3210,90.62,78.11,74.12,1304.72,0.0
3211,366.44,259.73,160.79,1043.6,74.14
3212,102.54,105.8,126.64,0.0,0.0
3213,42.1,129.86,157.36,0.0,0.0
3214,102.43,129.22,86.67,0.0,83.83
3215,168.32,80.66,76.74,0.0,0.0
3216,183.31,302.68,119.18,1472.76,105.54
3217,246.07,71.44,94.7,0.0,0.0
3218,41.27,42.27,90.09,0.0,116.81
3219,113.77,353.67,181.12,1208.38,84.11
3220,65.32,127.44,135.79,0.0,116.73
3221,384.95,269.75,167.84,1076.89,127.24
3222,279.09,112.98,106.58,0.0,101.77
3223,258.13,257.58,143.53,0.0,0.0
3224,95.24,51.12,69.32,0.0,0.0
3225,41.96,33.55,114.65,0.0,0.0
3226,107.44,111.22,190.02,1032.94,77.19
3227,256.54,247.12,213.14,1789.21,0.0
3228,75.12,84.41,97.73,0.0,87.6
3229,72.83,115.08,110.39,0.0,116.03
3230,61.74,222.55,90.05,1148.01,0.0
3231,168.8,215.58,126.9,0.0,0.0
3232,178.6,311.12,156.75,0.0,61.04
3233,126.9,214.62,149.27,725.41,143.14
3234,69.97,32.32,87.19,0.0,0.0
3235,118.27,87.51,57.3,0.0,85.65
3236,194.84,295.52,96.85,0.0,67.83
3237,92.63,185.26,103.62,965.25,0.0
3238,51.83,43.91,85.24,0.0,0.0
3239,271.22,174.31,127.91,0.0,0.0
3240,69.74,70.88,67.89,0.0,0.0
3241,70.06,112.64,144.07,826.34,0.0
3242,51.25,257.33,137.48,1650.37,0.0
3243,71.56,181.97,87.83,815.56,115.04
3244,40.87,134.88,157.26,0.0,0.0
3245,47.82,168.27,64.19,1779.85,0.0
3246,235.92,242.58,172.4,0.0,0.0
3247,58.72,64.11,155.43,0.0,142.35
3248,134.67,46.93,110.49,0.0,0.0
3249,133.0,94.78,150.6,0.0,0.0
3250,91.68,101.93,97.2,0.0,0.0
3251,380.04,173.22,157.64,888.09,70.98
3252,168.69,130.14,71.24,0.0,109.08
3253,66.11,113.71,103.88,0.0,0.0
3254,87.08,287.79,140.34,0.0,0.0
3255,170.67,252.91,173.6,0.0,0.0
3256,34.22,32.38,52.27,0.0,0.0
3257,123.47,141.72,109.21,0.0,0.0
3258,134.01,140.55,135.75,1437.17,0.0
3259,104.71,115.13,125.78,937.0,0.0
3260,46.73,131.81,89.8,0.0,0.0
3261,145.56,184.78,186.19,815.99,0.0
3262,380.13,84.33,136.14,0.0,110.75
3263,197.43,453.6,154.95,759.52,0.0
3264,208.4,151.61,175.51,1232.29,100.57
3265,247.78,101.11,99.65,0.0,0.0
3266,61.84,68.12,57.34,0.0,0.0
3267,60.86,97.12,75.1,1017.64,0.0
3268,119.76,72.18,142.8,0.0,106.23
3269,52.47,136.94,110.06,1099.18,56.71
3270,185.79,69.54,130.53,0.0,78.19
3271,73.06,41.03,134.39,0.0,0.0
3272,49.15,32.65,68.81,0.0,118.01
3273,105.92,201.11,73.16,1120.38,0.0
3274,39.64,45.2,86.82,0.0,0.0
3275,98.22,100.48,65.02,0.0,0.0
3276,93.24,110.17,95.94,0.0,0.0
3277,116.38,138.93,112.12,0.0,57.08
3278,81.98,148.67,122.2,0.0,0.0
3279,59.23,239.69,181.74,1228.43,75.93
3280,140.03,147.82,76.12,0.0,0.0
3281,85.68,130.39,140.14,849.36,0.0
3282,113.34,51.8,88.01,0.0,63.09
3283,305.56,82.39,71.21,0.0,0.0
3284,168.61,256.0,189.98,0.0,0.0
3285,98.98,198.85,105.74,0.0,66.46
3286,59.65,57.48,95.58,0.0,0.0
3287,46.42,139.1,88.72,0.0,0.0
3288,76.79,199.59,97.81,0.0,0.0
3289,83.09,38.34,102.7,0.0,0.0
3290,40.7,82.86,66.07,1294.68,0.0
3291,221.52,88.77,136.9,0.0,0.0
3292,52.11,182.54,188.65,845.3,147.01
3293,37.62,132.04,81.41,875.94,0.0
3294,253.63,109.31,75.51,0.0,0.0
3295,134.12,73.26,113.7,0.0,72.45
3296,148.67,153.82,111.26,0.0,0.0
3297,167.35,177.45,97.37,0.0,0.0
3298,72.14,33.73,113.33,0.0,97.88
3299,66.33,142.48,163.13,0.0,0.0
3300,104.99,126.27,126.77,1157.39,0.0
3301,121.91,201.45,109.06,0.0,0.0
3302,107.81,137.62,156.82,0.0,0.0
3303,38.91,41.15,115.43,0.0,113.45
3304,246.55,168.3,130.67,0.0,0.0
3305,98.14,100.83,144.66,964.53,0.0
3306,127.86,67.89,133.34,0.0,0.0
3307,187.29,363.72,97.89,0.0,0.0
3308,92.57,100.23,123.49,0.0,0.0
3309,171.94,208.3,128.86,0.0,0.0
3310,88.73,173.37,127.75,1065.34,0.0
3311,280.49,104.42,69.85,0.0,0.0
3312,118.64,139.47,75.74,0.0,0.0
3313,307.89,93.56,100.19,0.0,0.0
3314,88.71,65.91,73.29,0.0,0.0
3315,171.98,57.02,138.83,0.0,0.0
3316,69.09,267.07,100.29,0.0,86.06
3317,40.13,155.89,134.7,1704.63,52.89
3318,52.76,57.96,88.37,0.0,149.22
3319,205.1,115.08,118.86,0.0,153.57
3320,105.7,69.67,94.22,0.0,0.0
3321,108.18,140.55,84.62,0.0,0.0
3322,62.31,48.04,139.09,0.0,0.0
3323,229.46,182.4,79.94,1234.38,0.0
3324,140.34,353.7,96.6,0.0,0.0
3325,71.25,128.13,208.78,1601.34,0.0
3326,69.71,96.57,103.73,0.0,132.5
3327,95.22,108.98,105.63,0.0,56.63
3328,67.01,98.78,82.13,0.0,0.0
3329,97.3,125.78,114.43,0.0,0.0
3330,262.19,152.61,81.49,0.0,0.0
3331,389.97,139.44,162.35,801.3,100.91
3332,122.77,133.96,67.19,0.0,56.3
3333,38.56,69.5,95.98,0.0,0.0
3334,272.97,230.15,145.5,0.0,0.0
3335,51.19,71.35,131.26,0.0,0.0
3336,211.86,107.39,59.94,0.0,0.0
3337,50.89,90.41,118.5,0.0,120.19
3338,145.06,67.18,70.62,0.0,0.0
3339,185.63,276.54,95.08,1204.37,0.0
3340,230.73,111.92,161.51,0.0,0.0
3341,95.22,64.81,50.79,0.0,0.0
3342,80.33,101.59,97.83,861.67,0.0
3343,69.71,140.01,161.16,0.0,0.0
3344,190.74,212.37,111.99,0.0,67.49
3345,228.2,190.17,111.09,0.0,0.0
3346,152.83,269.83,116.54,0.0,143.97
3347,83.45,68.41,84.13,0.0,0.0
3348,144.96,101.86,77.17,0.0,93.13
3349,241.55,337.0,106.55,862.29,0.0
3350,42.48,99.88,59.59,0.0,0.0
3351,162.28,117.52,95.65,0.0,97.68
3352,78.14,190.75,87.88,0.0,0.0
3353,60.48,42.86,107.31,0.0,81.71
3354,151.67,134.22,145.14,0.0,0.0
3355,164.44,106.12,73.46,0.0,0.0
3356,54.22,34.95,125.13,0.0,134.97
3357,174.6,139.51,61.95,0.0,0.0
3358,95.58,160.47,148.14,0.0,0.0
3359,48.89,122.95,172.04,956.5,0.0
3360,245.12,242.7,154.15,0.0,0.0
3361,357.53,175.89,100.49,0.0,107.49
3362,319.65,276.73,174.52,1203.95,0.0
3363,292.11,184.04,65.9,0.0,0.0
3364,240.64,86.07,77.28,0.0,157.7
3365,68.07,36.86,120.87,0.0,0.0
3366,117.05,35.93,94.24,0.0,0.0
3367,193.18,92.22,92.61,811.96,0.0
3368,104.43,104.02,65.66,1311.03,0.0
3369,284.82,90.94,99.6,747.52,159.45
3370,162.34,133.19,90.5,0.0,99.24
3371,81.9,189.77,91.2,843.2,0.0
3372,360.12,346.02,146.26,761.91,0.0
3373,125.87,36.0,62.38,0.0,0.0
3374,114.79,72.0,155.62,0.0,0.0
3375,240.24,85.25,143.51,0.0,0.0
3376,134.17,111.85,73.35,0.0,0.0
3377,54.08,179.11,91.07,0.0,0.0
3378,281.96,125.71,110.09,0.0,0.0
3379,170.88,98.81,165.62,0.0,0.0
3380,98.48,76.29,106.0,0.0,0.0
3381,220.37,145.3,101.5,0.0,123.47
3382,191.78,326.1,232.85,997.88,63.49
3383,53.84,128.39,122.07,0.0,81.43
3384,324.06,373.81,186.93,1173.84,0.0
3385,128.26,250.92,134.83,0.0,0.0
3386,72.33,45.35,115.27,0.0,50.7
3387,45.92,71.64,159.01,876.14,0.0
3388,205.47,82.76,110.31,0.0,86.35
3389,82.9,119.22,164.68,0.0,0.0
3390,193.62,118.73,138.16,0.0,0.0
3391,250.72,119.87,63.07,828.02,0.0
3392,83.04,144.25,77.68,1854.5,0.0
3393,118.46,49.43,61.82,0.0,0.0
3394,77.13,121.87,82.36,1053.61,128.57
3395,35.28,37.38,50.67,0.0,0.0
3396,74.03,43.38,83.95,0.0,0.0
3397,111.21,160.47,238.83,0.0,0.0
3398,180.48,64.52,104.04,0.0,0.0
3399,104.4,105.62,138.82,0.0,0.0
3400,78.99,223.07,137.19,0.0,0.0
3401,75.83,247.07,97.39,780.91,105.47
3402,55.58,46.95,81.72,0.0,98.84
3403,90.09,92.35,80.99,0.0,93.09
3404,49.37,183.87,151.47,0.0,0.0
3405,136.92,279.17,139.28,0.0,0.0
3406,89.35,115.38,151.56,0.0,0.0
3407,50.67,165.81,113.85,819.8,90.68
3408,163.51,102.25,120.18,0.0,0.0
3409,144.35,107.36,66.66,0.0,0.0
3410,39.58,69.21,124.68,0.0,0.0
3411,247.57,220.48,169.59,0.0,141.0
3412,180.95,112.85,63.17,0.0,0.0
3413,72.95,129.91,189.47,987.94,0.0
3414,75.89,36.2,53.97,0.0,0.0
3415,175.46,174.6,104.25,0.0,0.0
3416,118.18,243.4,196.67,1224.15,0.0
3417,101.12,250.95,89.35,1787.74,0.0
3418,58.28,145.9,108.53,0.0,0.0
3419,134.34,123.57,103.44,1155.47,0.0
3420,161.98,48.66,100.97,0.0,0.0
3421,88.18,168.0,126.81,0.0,0.0
3422,110.58,200.6,172.14,0.0,0.0
3423,183.25,48.47,134.07,0.0,0.0
3424,94.2,54.62,81.49,0.0,0.0
3425,87.14,105.31,156.8,1225.49,0.0
3426,177.75,112.92,99.98,918.7,0.0
3427,92.55,149.21,163.82,1115.16,95.27
3428,257.61,75.73,104.09,0.0,0.0
3429,122.26,39.53,126.12,0.0,0.0
3430,137.6,87.2,124.15,0.0,131.36
3431,94.0,270.82,186.72,1737.26,62.43
3432,71.01,87.29,121.04,0.0,0.0
3433,362.75,352.85,98.76,1779.66,0.0
3434,62.09,171.51,206.22,1061.21,95.99
3435,268.34,62.36,114.53,0.0,0.0
3436,90.44,48.64,122.57,0.0,89.45
3437,41.46,120.89,76.35,1669.05,0.0
3438,64.17,43.77,114.21,0.0,0.0
3439,93.78,70.51,122.41,0.0,0.0
3440,115.3,121.06,111.33,0.0,0.0
3441,97.64,123.68,162.68,1379.23,136.88
3442,174.5,208.18,150.72,1166.05,0.0
3443,213.09,150.25,62.64,0.0,0.0
3444,68.57,113.92,130.81,0.0,131.36
3445,94.63,138.76,57.61,0.0,0.0
3446,180.21,113.44,74.57,0.0,72.87
3447,139.81,127.99,99.32,0.0,0.0
3448,138.37,67.51,79.68,0.0,0.0
3449,92.81,77.67,136.77,0.0,0.0
3450,174.56,49.86,76.85,0.0,166.66
3451,133.91,139.89,163.68,0.0,68.89
3452,119.89,127.76,99.17,0.0,0.0
3453,124.32,248.31,151.4,1510.35,0.0
3454,125.19,139.85,145.13,0.0,0.0
3455,127.72,84.36,161.05,0.0,52.93
3456,107.04,116.41,67.65,0.0,0.0
3457,61.54,332.42,129.57,1852.88,114.11
3458,146.27,136.05,78.74,0.0,0.0
3459,65.16,69.54,133.5,0.0,0.0
3460,94.38,138.03,108.62,0.0,0.0
3461,133.41,103.04,116.15,0.0,0.0
3462,125.88,38.48,55.67,0.0,73.4
3463,152.34,91.67,119.02,0.0,0.0
3464,264.39,237.76,102.53,848.23,0.0
3465,50.76,93.8,142.69,0.0,0.0
3466,69.41,75.02,96.66,0.0,135.0
3467,131.62,135.27,68.73,1318.27,0.0
3468,68.42,80.41,63.23,0.0,0.0
3469,209.25,234.15,116.12,0.0,0.0
3470,139.73,271.48,105.86,0.0,0.0
3471,113.26,175.27,151.51,0.0,0.0
3472,130.82,224.19,101.52,802.12,136.63
3473,291.66,92.03,142.01,0.0,71.87
3474,46.64,138.76,134.9,1675.97,78.99
3475,147.82,87.83,90.11,0.0,0.0
3476,134.15,118.15,84.69,0.0,0.0
3477,75.37,38.25,79.06,0.0,144.7
3478,51.19,100.91,90.78,0.0,112.4
3479,42.0,105.6,122.09,0.0,51.72
3480,98.83,109.59,143.82,0.0,0.0
3481,148.77,138.47,80.95,1237.81,59.73
3482,292.89,221.94,184.96,0.0,0.0
3483,140.51,68.17,51.5,0.0,0.0
3484,81.48,225.77,117.41,1221.24,54.22
3485,69.31,70.0,94.86,1339.49,59.48
3486,270.11,71.5,52.19,0.0,0.0
3487,81.26,155.23,133.17,1493.39,113.39
3488,275.35,175.97,61.99,0.0,89.44
3489,141.95,98.79,128.97,0.0,0.0
3490,92.54,234.88,166.27,0.0,0.0
3491,68.19,109.73,76.14,0.0,0.0
3492,33.03,38.48,55.7,0.0,0.0
3493,137.92,277.83,84.55,1654.15,84.31
3494,71.45,58.99,73.61,0.0,138.5
3495,134.64,77.93,143.91,0.0,0.0
3496,100.24,58.08,103.73,0.0,125.63
3497,142.44,137.27,157.17,0.0,84.11
3498,178.81,122.82,110.87,0.0,0.0
3499,128.12,273.75,176.8,1649.71,0.0
3500,78.22,83.6,162.72,0.0,0.0
