,age,gender,raceEthnicity,education,region,householdType,householdSize,career,workArrangement,annualIncome,sideHustleIncome,monthlyIncome,housingStatus,housingCost,propertyTax,hoaFees,homeInsurance,utilities,internet,phone,ownsCar,carPayment,carInsurance,gas,publicTransit,carMaintenance,healthInsurance,oopMedical,dentalVision,lifeInsurance,studentLoans,ccPayment,personalLoans,medicalDebt,groceries,diningOut,coffee,alcohol,streaming,musicStreaming,gaming,gym,otherSubscriptions,clothing,personalCare,householdSupplies,childcare,petExpenses,entertainment,hobbies,travel,gifts,donations,retirement401k,iraContribution,emergencyFundContributions,generalSavings,investmentContributions,contributions529,totalExpenses,totalSavingsInvestments,monthlyCashFlow,housingRatio,debtToIncome,savingsInvestmentsRate,carPaymentRatio,monthsSaved,financialHealth,ageCategory
511,35,Male,White,Ph.D,Midwest,Other,2,Education,Office,83288.38,0.0,6940.698333333334,Own,2222.87,185.24,0.0,110.85,173.34,89.75,143.15,True,0.0,166.72,263.15,0.0,133.25,200.75,291.22,0.0,0.0,0.0,567.15,0.0,0.0,760.55,734.55,14.59,70.03,38.83,15.74,36.54,30.92,26.26,284.35,90.82,138.55,0.0,175.65,142.34,76.26,159.88,66.32,144.91,0.0,0.0,0.0,519.88,482.52,0.0,7554.53,1002.4,-1616.23,32.03,8.17,14.44,0.0,1.21,FinanciallyVulnerable,30-35
512,60,Male,Hispanic/Latino,High School,South,SmallFamily,3,Construction,Hybrid,35793.91,0.0,2982.825833333334,Rent,1857.07,0.0,0.0,27.44,229.6,98.5,135.71,True,0.0,174.79,177.51,0.0,143.26,548.81,55.92,0.0,0.0,0.0,238.3,0.0,0.0,1093.69,224.98,19.61,33.36,25.48,11.23,0.0,0.0,14.65,47.98,130.23,170.1,879.36,0.0,49.97,1.04,25.42,30.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6444.29,0.0,-3461.46,62.26,7.99,0.0,0.0,1.09,FinanciallyDistressed,55-60
513,55,Female,White,High School,South,SmallFamily,3,Admin,Office,38584.63,0.0,3215.3858333333333,Rent,1258.13,0.0,0.0,21.77,197.42,85.57,171.3,True,753.47,120.5,200.45,0.0,129.51,227.68,158.67,66.12,0.0,0.0,0.5,0.0,223.3,985.47,320.69,13.03,52.58,32.55,0.0,0.0,0.0,0.0,58.1,150.14,105.47,0.0,0.0,37.37,42.63,1.2,33.91,0.0,0.0,0.0,96.43,0.0,0.0,0.0,5447.53,96.43,-2328.57,39.13,30.39,3.0,23.43,1.07,FinanciallyDistressed,50-55
514,25,Male,Hispanic/Latino,Bachelor's,West,Single,1,Technology,Hybrid,89772.01,0.0,7481.000833333333,Rent,1806.57,0.0,0.0,22.32,157.33,93.41,32.19,True,0.0,152.69,123.2,0.0,63.3,93.85,190.67,0.0,80.03,202.53,10.8,161.36,0.0,473.7,653.51,8.56,84.94,59.81,12.32,48.26,0.0,21.79,267.49,45.13,74.59,0.0,0.0,109.74,210.18,349.92,58.0,265.11,378.58,0.0,0.0,182.75,0.0,0.0,5933.3,561.33,986.37,24.15,5.01,7.5,0.0,1.49,FinanciallyStable,25-30
515,25,Male,White,Bachelor's,South,Roommates,2,Business,Hybrid,59132.35,6718.23,5487.548333333333,Rent,1301.15,0.0,0.0,17.11,194.28,105.26,69.76,True,0.0,157.61,161.52,0.0,128.66,366.54,139.43,0.0,0.0,442.62,44.77,0.0,0.0,684.75,465.08,43.92,162.26,48.83,0.0,0.0,94.04,0.0,142.24,67.74,104.01,0.0,0.0,197.34,0.0,117.7,34.25,92.25,0.0,0.0,287.19,0.0,0.0,0.0,5383.12,287.19,-182.76,23.71,8.88,5.23,0.0,1.31,FinanciallyVulnerable,25-30
516,35,Male,Black/African American,High School,West,SmallFamily,4,Retail,Office,30965.82,0.0,2580.485,Rent,2881.75,0.0,0.0,26.84,241.76,88.18,191.98,True,0.0,178.86,216.83,0.0,96.46,211.82,217.37,44.1,0.0,0.0,140.16,0.0,0.0,1220.7,295.2,10.96,140.44,54.5,15.75,0.0,0.0,0.0,73.86,152.01,100.58,1383.73,0.0,97.39,20.21,12.63,30.03,0.0,0.0,0.0,0.0,127.34,0.0,0.0,8144.1,127.34,-5690.96,111.67,5.43,4.93,0.0,0.09,FinanciallyDistressed,30-35
517,50,Male,Black/African American,High School,West,SingleParent,4,Construction,Office,59051.48,0.0,4920.956666666667,Rent,3329.88,0.0,0.0,28.11,251.56,118.4,220.38,True,0.0,138.08,209.8,0.0,110.87,500.31,274.8,65.99,135.87,0.0,365.41,0.0,0.0,1370.72,418.1,7.63,88.54,21.12,0.0,0.0,42.74,0.0,120.39,134.0,200.61,1466.66,93.73,56.51,0.0,57.64,60.14,0.0,536.64,0.0,0.0,0.0,0.0,0.0,9887.99,536.64,-5503.67,67.67,7.43,10.91,0.0,0.18,FinanciallyDistressed,45-50
518,70,Female,White,Bachelor's,Northeast,Single,1,Retired,Retired,61970.22905752003,0.0,5164.185754793336,Own,2871.13,239.26,0.0,170.95,188.84,66.49,72.83,True,0.0,147.88,92.74,0.0,149.12,86.82,224.25,0.0,0.0,0.0,27.24,0.0,0.0,404.18,323.09,22.06,17.17,14.02,0.0,0.0,0.0,0.0,86.38,62.96,129.94,0.0,0.0,67.08,0.0,139.54,86.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5690.22,0.0,-526.03,55.6,0.53,0.0,0.0,0.57,FinanciallyDistressed,65-70
519,30,Male,White,High School,West,Single,1,Retail,Office,36345.61,0.0,3028.8008333333332,Rent,2077.92,0.0,0.0,33.08,150.32,114.38,51.59,True,425.26,206.9,290.33,0.0,85.94,84.04,192.34,54.37,0.0,0.0,337.78,0.0,0.0,304.07,283.52,10.75,144.12,55.17,0.0,0.0,0.0,0.0,41.32,46.98,115.74,0.0,0.0,120.73,0.0,24.11,36.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5286.93,0.0,-2258.13,68.61,25.19,0.0,14.04,1.32,FinanciallyDistressed,25-30
520,40,Male,White,Some College/Associate's,Midwest,SmallFamily,3,Retail,Hybrid,35826.66,5243.47,3422.5108333333337,Rent,1256.39,0.0,0.0,30.32,282.14,67.34,75.83,True,0.0,168.27,106.71,0.0,84.85,1067.9,234.46,20.79,0.0,0.0,48.68,0.0,0.0,1013.05,272.81,0.42,118.27,48.77,16.82,0.0,0.0,37.29,76.47,110.06,169.74,0.0,0.0,55.16,0.0,42.08,54.31,0.0,0.0,0.0,0.0,177.35,0.0,0.0,5458.93,177.35,-2213.77,36.71,1.42,5.18,0.0,1.47,FinanciallyVulnerable,35-40
521,35,Female,White,Some College/Associate's,Northeast,DINKS,2,Healthcare,Office,46263.15,0.0,3855.2625,Rent,1678.27,0.0,0.0,19.71,189.68,87.22,80.36,True,0.0,150.19,219.85,0.0,76.31,358.61,77.41,70.41,0.0,247.02,45.57,0.0,0.0,588.66,145.04,57.23,120.98,31.67,16.64,0.0,37.28,9.94,158.98,97.79,84.17,0.0,0.0,118.0,106.13,188.0,32.7,0.0,0.0,0.0,0.0,208.92,0.0,0.0,5093.82,208.92,-1447.48,43.53,7.59,5.42,0.0,1.79,FinanciallyVulnerable,30-35
522,65,Male,Hispanic/Latino,Some College/Associate's,Northeast,DINKS,2,PartTime,PartTime,20493.67,0.0,1707.805833333333,Own,2492.72,207.73,0.0,108.28,196.82,81.91,66.86,True,0.0,154.77,166.52,0.0,62.71,240.8,207.5,0.0,0.0,0.0,49.47,0.0,0.0,494.04,65.74,9.81,63.99,12.11,0.0,0.0,0.0,0.0,53.08,84.48,109.55,0.0,59.52,64.14,0.0,25.83,59.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.41,0.0,-3429.6,145.96,2.9,0.0,0.0,1.09,FinanciallyDistressed,60-65
523,55,Female,Black/African American,Some College/Associate's,South,Other,2,Healthcare,Office,50091.06,0.0,4174.255,Rent,1549.06,0.0,0.0,33.3,173.36,76.1,67.98,True,0.0,123.77,282.54,0.0,66.82,243.96,151.81,68.52,0.0,0.0,32.03,0.0,0.0,580.87,481.49,20.04,49.88,10.57,14.51,0.0,0.0,0.0,156.11,112.02,97.01,0.0,106.4,71.43,32.79,94.11,83.82,0.0,458.49,0.0,0.0,197.06,0.0,0.0,4780.3,655.55,-1261.6,37.11,0.77,15.7,0.0,0.82,FinanciallyVulnerable,50-55
524,55,Female,Hispanic/Latino,High School,West,SmallFamily,5,Retail,Office,41148.71,0.0,3429.0591666666664,Rent,3572.55,0.0,0.0,30.8,274.25,117.39,238.98,True,0.0,164.31,170.51,0.0,101.43,453.17,129.7,72.52,0.0,0.0,391.96,0.0,0.0,1604.44,311.54,21.32,40.17,23.72,14.76,0.0,0.0,0.0,183.1,303.5,211.84,0.0,0.0,22.07,91.69,77.74,139.8,0.0,0.0,0.0,153.71,0.0,0.0,0.0,8763.26,153.71,-5487.91,104.18,11.43,4.48,0.0,5.4,FinanciallyDistressed,50-55
525,35,Male,Black/African American,Some College/Associate's,South,SingleParent,4,Healthcare,Office,44003.84,0.0,3666.986666666666,Own,2363.08,196.92,0.0,173.87,218.75,69.06,149.67,True,0.0,188.59,163.46,0.0,140.98,657.49,176.78,0.0,0.0,189.86,329.49,0.0,122.95,1419.97,301.45,15.93,86.47,40.56,16.59,0.0,76.23,7.82,124.14,133.35,93.36,0.0,0.0,88.24,0.0,58.48,104.68,0.0,0.0,0.0,356.55,0.0,0.0,0.0,7708.22,356.55,-4397.78,64.44,17.52,9.72,0.0,2.94,FinanciallyDistressed,30-35
526,35,Female,White,Some College/Associate's,West,SmallFamily,3,Sales,Office,50233.2,4674.01,4575.600833333333,Own,2594.1,216.18,0.0,166.37,201.46,97.24,107.74,True,0.0,163.66,294.56,0.0,130.99,506.39,251.18,55.83,0.0,205.06,459.08,0.0,123.36,1102.42,330.98,19.6,126.59,44.17,0.0,0.0,0.0,0.0,128.35,171.01,88.23,1601.11,0.0,82.51,7.64,115.52,134.08,0.0,0.0,0.0,141.48,0.0,0.0,0.0,9525.41,141.48,-5091.29,56.69,17.21,3.09,0.0,3.39,FinanciallyDistressed,30-35
527,30,Female,White,Bachelor's,South,SmallFamily,4,Technology,Hybrid,107427.2,7673.63,9591.735833333334,Own,2315.53,192.96,230.99,112.06,290.11,106.28,292.96,True,0.0,164.91,145.07,0.0,68.25,336.01,153.14,28.8,94.73,470.79,994.89,0.0,0.0,1585.04,708.51,50.8,67.32,57.09,0.0,0.0,0.0,0.0,380.55,356.81,160.68,0.0,175.73,282.38,236.48,273.62,101.98,121.52,0.0,0.0,0.0,217.97,0.0,0.0,10555.99,217.97,-1182.22,24.14,15.28,2.27,0.0,0.81,FinanciallyDistressed,25-30
528,25,Male,Hispanic/Latino,Bachelor's,Midwest,SingleParent,2,Technology,Hybrid,79300.17,0.0,6608.3475,Own,1722.88,143.57,0.0,181.69,221.2,63.79,104.24,True,0.0,230.28,166.07,0.0,106.17,418.52,225.61,0.0,84.3,359.07,47.83,0.0,0.0,874.74,382.66,26.82,183.48,45.08,0.0,0.0,0.0,0.0,123.79,73.56,99.13,0.0,0.0,109.94,183.38,81.92,102.04,61.74,0.0,0.0,0.0,0.0,0.0,310.06,6423.5,310.06,-125.21,26.07,6.16,4.69,0.0,1.38,FinanciallyVulnerable,25-30
529,55,Female,White,High School,West,SmallFamily,4,Retail,Office,36149.58,0.0,3012.465,Rent,2605.84,0.0,0.0,17.86,192.2,118.12,137.59,True,376.63,241.42,220.54,0.0,134.69,1024.43,197.22,32.19,0.0,0.0,24.66,0.0,0.0,1359.39,239.55,21.99,31.7,22.38,0.0,0.0,0.0,0.0,90.92,255.08,93.41,0.0,61.82,74.58,5.2,3.61,66.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7649.1,0.0,-4636.64,86.5,13.32,0.0,12.5,1.4,FinanciallyDistressed,50-55
530,50,Female,Hispanic/Latino,High School,West,DINKS,2,Construction,Office,56294.35,8517.15,5400.958333333333,Own,3374.42,281.2,266.16,122.0,175.68,88.26,70.35,True,0.0,227.56,215.35,0.0,103.95,237.62,279.04,61.93,0.0,0.0,279.64,0.0,0.0,745.59,313.27,24.09,23.97,28.65,11.19,0.0,0.0,56.89,96.27,131.51,68.19,0.0,0.0,146.8,0.0,160.96,56.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7646.67,0.0,-2245.71,62.48,5.18,0.0,0.0,1.11,FinanciallyDistressed,45-50
531,70,Female,White,High School,Northeast,DINKS,2,Retired,Retired,61974.93522306598,7285.07,5771.667101922165,Rent,2487.85,0.0,0.0,21.93,211.16,114.01,129.21,True,462.73,109.89,114.7,0.0,141.14,260.75,161.21,21.21,0.0,0.0,307.07,0.0,0.0,602.78,227.45,0.14,35.14,23.35,14.12,0.0,0.0,37.29,152.66,109.76,109.04,0.0,77.04,77.72,0.0,132.21,131.76,84.08,0.0,0.0,0.0,181.71,0.0,0.0,6357.4,181.71,-767.44,43.1,13.34,3.15,8.02,1.29,FinanciallyVulnerable,65-70
532,70,Female,White,High School,South,DINKS,2,Retired,Retired,61737.43950668476,0.0,5144.786625557063,Own,2483.97,207.0,0.0,147.22,169.49,96.47,137.51,True,0.0,128.97,119.39,0.0,140.79,342.3,254.98,0.0,0.0,0.0,4.22,0.0,0.0,745.58,238.52,10.4,56.46,30.77,0.0,0.0,0.0,0.0,174.93,132.47,138.72,0.0,71.98,75.65,113.43,182.13,125.88,88.07,0.0,0.0,0.0,0.0,0.0,0.0,6417.3,0.0,-1272.51,48.28,0.08,0.0,0.0,0.27,FinanciallyDistressed,65-70
533,40,Male,Other/Multiracial,Some College/Associate's,West,DINKS,2,Admin,Office,63594.47,0.0,5299.5391666666665,Rent,3122.58,0.0,0.0,24.27,182.08,95.46,114.69,True,0.0,212.47,242.78,0.0,84.82,273.73,260.49,0.0,0.0,0.0,569.14,0.0,0.0,681.55,541.37,19.61,130.28,39.4,13.14,0.0,88.98,0.0,116.47,80.84,61.95,0.0,89.97,57.27,34.09,168.49,108.47,0.0,0.0,0.0,159.78,273.02,0.0,0.0,7414.39,432.8,-2547.65,58.92,10.74,8.17,0.0,5.03,FinanciallyVulnerable,35-40
534,50,Male,White,Bachelor's,Midwest,SmallFamily,5,Business,Office,72285.1,6164.14,6537.436666666667,Rent,2225.93,0.0,0.0,24.2,313.75,74.19,218.65,True,724.84,246.67,287.73,0.0,137.39,827.39,166.04,26.03,145.19,241.48,311.52,0.0,0.0,1977.05,275.08,2.72,31.04,24.13,13.3,0.0,0.0,0.0,67.35,186.66,198.65,885.73,137.1,119.63,0.34,63.66,59.02,60.54,0.0,0.0,589.25,266.65,0.0,0.0,10073.0,855.9,-4391.46,34.05,19.55,13.09,11.09,4.74,FinanciallyVulnerable,45-50
535,60,Male,Other/Multiracial,Some College/Associate's,South,Other,3,Service,Office,42283.91,0.0,3523.659166666667,Own,1990.71,165.89,255.96,146.43,245.8,103.94,186.15,True,750.16,151.5,279.41,0.0,108.51,288.51,172.15,0.0,0.0,0.0,333.66,0.0,0.0,936.63,136.8,11.61,31.25,13.21,11.11,0.0,0.0,24.64,66.46,106.77,142.62,0.0,0.0,47.4,66.15,146.12,135.12,0.0,308.58,0.0,0.0,0.0,0.0,0.0,7054.67,308.58,-3839.59,56.5,30.76,8.76,21.29,0.19,FinanciallyDistressed,55-60
536,55,Male,Asian,Bachelor's,West,DINKS,2,Healthcare,Office,95371.39,0.0,7947.615833333333,Rent,3330.22,0.0,0.0,23.31,165.41,52.09,143.11,True,0.0,236.77,231.6,0.0,97.98,288.91,133.35,0.0,117.48,0.0,43.98,0.0,0.0,865.31,464.34,12.36,27.64,14.97,16.65,0.0,77.16,0.0,169.27,94.05,92.94,0.0,107.85,103.44,0.0,375.51,140.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7426.39,0.0,521.23,41.9,0.55,0.0,0.0,2.76,FinanciallyStable,50-55
537,30,Female,Black/African American,Some College/Associate's,South,SmallFamily,4,Service,Office,31234.44,0.0,2602.87,Rent,1410.1,0.0,0.0,20.0,207.53,88.91,116.56,True,0.0,216.07,291.17,0.0,127.43,849.47,173.89,0.0,0.0,0.0,20.18,0.0,0.0,1104.5,312.76,19.9,124.49,24.66,15.85,0.0,0.0,18.6,76.65,218.84,76.38,0.0,0.0,189.97,10.89,33.13,149.06,0.0,170.88,0.0,259.56,0.0,0.0,0.0,5896.99,430.44,-3724.56,54.17,0.78,16.54,0.0,1.25,FinanciallyVulnerable,25-30
538,35,Male,Hispanic/Latino,Some College/Associate's,Northeast,SmallFamily,3,Healthcare,Office,40684.05,0.0,3390.3375,Rent,3042.67,0.0,0.0,28.28,218.81,52.25,202.18,True,509.96,247.85,181.51,0.0,128.96,644.59,112.31,56.01,0.0,0.0,33.89,306.99,0.0,839.91,162.12,54.36,69.62,35.32,0.0,0.0,0.0,0.0,132.37,113.52,188.12,1334.74,148.44,107.99,0.0,136.35,119.89,0.0,0.0,0.0,250.36,206.39,0.0,0.0,9209.01,456.75,-6275.42,89.75,25.1,13.47,15.04,4.63,FinanciallyDistressed,30-35
539,25,Male,White,Some College/Associate's,South,DINKS,2,Retail,Office,22994.75,0.0,1916.2291666666667,Rent,1349.68,0.0,0.0,30.81,195.99,71.48,133.37,True,0.0,132.17,282.73,0.0,117.54,684.29,264.57,29.41,0.0,0.0,39.82,0.0,0.0,633.98,172.28,21.45,100.0,58.93,10.96,51.34,0.0,18.28,67.4,90.04,98.15,0.0,0.0,176.1,0.0,45.09,57.66,0.0,0.0,0.0,168.06,121.17,0.0,0.0,4933.52,289.23,-3306.52,70.43,2.08,15.09,0.0,2.94,FinanciallyVulnerable,25-30
540,65,Male,Black/African American,High School,South,DINKS,2,Retired,Retired,27009.47597031044,0.0,2250.7896641925367,Rent,1709.54,0.0,0.0,24.58,208.96,56.74,80.32,True,0.0,139.47,78.56,0.0,131.09,150.64,112.48,0.0,0.0,0.0,25.49,0.0,0.0,615.12,122.0,20.87,94.01,11.83,0.0,0.0,0.0,0.0,31.4,87.34,160.59,0.0,133.48,45.23,5.86,28.79,124.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4198.44,0.0,-1947.65,75.95,1.13,0.0,0.0,0.17,FinanciallyDistressed,60-65
541,40,Male,White,High School,West,SingleParent,3,Admin,Office,50061.85,3536.58,4466.535833333333,Rent,3505.77,0.0,0.0,27.99,220.63,113.81,108.14,True,529.06,182.15,154.58,0.0,145.14,464.18,114.41,0.0,90.0,0.0,129.53,0.0,0.0,1122.13,440.45,16.66,106.88,25.08,13.04,0.0,97.66,13.67,85.75,138.36,131.16,0.0,0.0,127.14,118.57,191.19,78.07,93.14,0.0,0.0,0.0,0.0,0.0,0.0,8584.34,0.0,-4117.8,78.49,14.74,0.0,11.84,1.29,FinanciallyDistressed,35-40
542,30,Male,White,Bachelor's,South,SmallFamily,4,Business,Hybrid,69078.27,0.0,5756.5225,Own,2750.32,229.19,0.0,144.24,298.91,93.98,204.37,True,938.09,207.37,162.97,0.0,137.31,739.48,273.91,0.0,107.16,236.88,344.51,0.0,0.0,1671.22,528.3,97.6,141.66,67.41,15.94,0.0,0.0,48.11,135.68,137.7,153.86,0.0,0.0,76.07,0.0,160.26,112.73,82.59,0.0,363.15,0.0,407.33,0.0,253.63,10297.82,1024.11,-5565.41,47.78,26.4,17.79,16.3,1.62,FinanciallyVulnerable,25-30
543,45,Male,Hispanic/Latino,Ph.D,South,Single,1,Research,Office,88756.62,0.0,7396.384999999999,Own,1442.28,120.19,0.0,87.08,167.06,96.8,34.98,False,0.0,0.0,0.0,131.62,0.0,124.48,183.04,34.33,88.66,0.0,35.7,0.0,0.0,367.27,651.98,53.81,58.71,46.02,15.32,0.0,0.0,0.0,182.78,54.44,79.64,0.0,0.0,47.33,0.0,194.52,146.72,0.0,0.0,491.3,247.64,557.44,0.0,0.0,4444.76,1296.38,1655.24,19.5,0.48,17.53,0.0,2.03,FinanciallyThriving,40-45
544,40,Female,White,High School,West,SingleParent,3,FoodService,Office,34111.19,0.0,2842.599166666667,Rent,2590.38,0.0,0.0,23.46,205.68,109.58,83.99,True,453.03,205.02,289.5,0.0,57.43,325.42,76.28,0.0,0.0,0.0,27.73,0.0,0.0,958.64,162.49,20.98,119.02,11.81,12.39,0.0,0.0,0.0,40.55,167.57,115.91,1818.95,0.0,98.14,80.99,3.68,58.02,0.0,0.0,0.0,106.99,92.75,0.0,0.0,8116.64,199.74,-5473.78,91.13,16.91,7.03,15.94,1.97,FinanciallyDistressed,35-40
545,35,Male,White,High School,South,SmallFamily,3,Manufacturing,Office,32947.12,0.0,2745.5933333333337,Rent,1737.81,0.0,0.0,15.2,182.48,101.31,217.26,True,0.0,237.82,182.52,0.0,135.0,571.36,136.43,48.56,0.0,0.0,253.22,496.07,117.68,914.13,286.57,0.77,41.25,45.52,0.0,23.13,0.0,0.0,68.62,138.41,148.46,870.91,0.0,104.13,0.0,42.67,70.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7188.1,0.0,-4442.51,63.29,31.58,0.0,0.0,1.09,FinanciallyDistressed,30-35
546,25,Female,White,Bachelor's,West,SingleParent,3,Sales,Office,61668.91,0.0,5139.075833333333,Rent,3432.38,0.0,0.0,28.24,187.03,58.69,141.08,True,906.2,229.03,230.11,0.0,128.15,234.56,226.35,44.51,0.0,325.73,204.35,0.0,0.0,982.49,448.69,16.57,149.76,31.39,0.0,29.91,76.59,40.59,144.5,166.97,123.82,0.0,0.0,115.97,0.0,143.98,119.32,0.0,0.0,417.89,183.45,0.0,0.0,0.0,8966.96,601.34,-4429.22,66.79,27.95,11.7,17.63,0.93,FinanciallyDistressed,25-30
547,45,Female,White,High School,West,Single,1,Admin,Office,37715.41,0.0,3142.950833333334,Rent,1368.08,0.0,0.0,25.16,162.7,93.23,45.97,True,444.99,127.2,262.4,0.0,142.67,102.58,151.45,56.24,0.0,0.0,294.67,0.0,0.0,341.7,254.53,9.42,81.74,13.66,0.0,0.0,0.0,0.0,47.93,67.29,85.92,0.0,0.0,63.16,6.49,36.97,39.33,0.0,0.0,0.0,138.68,176.56,0.0,0.0,4325.48,315.24,-1497.77,43.53,23.53,10.03,14.16,3.11,FinanciallyVulnerable,40-45
548,40,Female,Black/African American,Bachelor's,West,Single,1,Education,Office,76005.14,0.0,6333.761666666666,Own,2829.44,235.79,0.0,95.22,153.25,118.47,26.94,True,1016.59,183.25,199.74,0.0,123.96,182.04,155.79,78.13,0.0,294.25,33.9,0.0,0.0,408.41,570.51,39.94,33.8,20.67,0.0,0.0,0.0,0.0,135.04,71.04,50.77,0.0,0.0,79.95,0.0,56.7,55.6,0.0,0.0,205.07,0.0,0.0,0.0,0.0,7249.19,205.07,-1120.5,44.67,21.23,3.24,16.05,0.78,FinanciallyDistressed,35-40
549,50,Female,White,Bachelor's,Midwest,Other,3,Engineering,Office,110234.89,0.0,9186.240833333331,Own,3098.03,258.17,0.0,145.06,222.09,64.99,143.19,True,0.0,172.92,172.04,0.0,137.79,477.77,174.67,0.0,33.34,192.39,456.97,0.0,0.0,1168.65,497.13,2.77,26.75,51.35,14.66,0.0,0.0,0.0,143.4,271.09,111.23,0.0,0.0,58.31,55.86,165.9,85.64,0.0,0.0,0.0,467.93,0.0,436.17,0.0,8402.16,904.1,-120.02,33.72,7.07,9.84,0.0,3.37,FinanciallyVulnerable,45-50
550,40,Female,Asian,Master's,South,Single,1,Technology,Office,121535.25,0.0,10127.9375,Own,2835.46,236.29,62.1,187.81,140.56,93.38,60.86,True,0.0,249.63,208.84,0.0,51.02,161.77,105.63,0.0,78.38,358.04,35.48,0.0,0.0,459.45,1171.89,4.9,142.88,10.24,0.0,0.0,75.28,0.0,365.29,91.18,66.31,0.0,0.0,103.43,241.59,744.84,92.36,90.03,0.0,0.0,0.0,0.0,728.73,0.0,8524.92,728.73,874.29,28.0,3.89,7.2,0.0,1.7,FinanciallyStable,35-40
551,55,Female,Hispanic/Latino,High School,South,SmallFamily,3,FoodService,Hybrid,29941.37,0.0,2495.1141666666667,Rent,1311.36,0.0,0.0,21.81,217.99,89.45,100.93,False,0.0,0.0,0.0,112.54,0.0,781.54,156.01,0.0,0.0,0.0,40.32,0.0,0.0,1000.3,122.39,18.03,82.78,22.53,0.0,0.0,0.0,0.0,54.33,190.77,183.17,1008.89,0.0,64.57,0.0,10.51,44.02,0.0,0.0,0.0,118.4,83.99,0.0,0.0,5634.24,202.39,-3341.52,52.56,1.62,8.11,0.0,5.61,FinanciallyVulnerable,50-55
552,40,Male,Black/African American,Bachelor's,Midwest,SingleParent,2,Healthcare,Office,55951.69,0.0,4662.640833333334,Rent,1720.61,0.0,0.0,34.65,198.72,77.42,80.58,True,0.0,175.54,218.49,0.0,147.78,385.93,103.84,28.92,94.4,0.0,21.96,0.0,50.39,612.16,547.88,13.93,126.1,24.95,0.0,22.94,46.14,34.4,135.15,76.87,84.75,762.99,0.0,122.33,0.0,167.91,142.51,0.0,433.19,0.0,360.4,0.0,0.0,0.0,6260.24,793.59,-2391.19,36.9,1.55,17.02,0.0,5.4,FinanciallyStable,35-40
553,40,Male,White,Some College/Associate's,Northeast,SmallFamily,3,Retail,Office,41433.0,0.0,3452.75,Own,2144.92,178.74,0.0,195.13,250.99,116.82,89.52,False,0.0,0.0,0.0,91.73,0.0,278.8,137.69,0.0,0.0,252.25,110.76,0.0,0.0,1082.98,338.33,9.36,33.86,23.6,0.0,0.0,0.0,14.11,128.12,112.41,71.86,1623.8,0.0,91.83,61.25,58.85,105.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7603.49,0.0,-4150.74,62.12,10.51,0.0,0.0,0.62,FinanciallyDistressed,35-40
554,55,Male,Hispanic/Latino,Some College/Associate's,South,Single,1,Admin,Office,46503.86,0.0,3875.3216666666663,Rent,1591.33,0.0,0.0,30.71,140.16,74.95,39.53,True,452.39,208.74,261.33,0.0,69.09,179.49,183.09,0.0,0.0,0.0,6.53,0.0,0.0,333.87,269.3,22.86,79.93,36.0,16.01,0.0,0.0,0.0,102.27,34.23,64.01,0.0,0.0,33.69,0.0,152.17,101.43,0.0,518.46,0.0,249.41,0.0,0.0,0.0,4483.11,767.87,-1375.66,41.06,11.84,19.81,11.67,4.79,FinanciallyStable,50-55
555,35,Female,White,Some College/Associate's,West,SmallFamily,4,Admin,Office,43270.04,0.0,3605.8366666666666,Rent,2574.42,0.0,0.0,31.28,197.15,56.56,269.48,True,785.82,156.98,179.8,0.0,136.42,810.59,223.43,76.71,0.0,0.0,30.0,0.0,184.56,1409.54,208.32,101.36,33.24,39.42,0.0,0.0,0.0,56.3,97.11,209.05,90.33,1812.72,0.0,64.24,12.08,181.69,56.55,0.0,0.0,0.0,338.95,125.29,0.0,0.0,10085.15,464.24,-6943.55,71.4,27.74,12.87,21.79,2.86,FinanciallyDistressed,30-35
556,25,Male,Black/African American,High School,West,Roommates,3,Admin,Office,27799.07,0.0,2316.589166666666,Rent,3035.79,0.0,0.0,23.21,204.07,117.38,99.11,True,0.0,199.9,272.27,0.0,142.96,607.29,208.48,47.76,0.0,0.0,19.96,0.0,174.57,882.19,245.24,18.49,92.68,47.43,0.0,56.56,0.0,0.0,74.61,103.07,86.9,0.0,0.0,104.11,61.5,30.5,110.41,0.0,0.0,0.0,116.23,0.0,0.0,0.0,7066.44,116.23,-4866.08,131.05,8.4,5.02,0.0,2.83,FinanciallyDistressed,25-30
